date,orbit,filename,line,column,uvai,mpl_z1,sd_mpl_z1,mpl_n1,mpl_z2,sd_mpl_z2,mpl_n2,m2_aoch532,m2_aod532
2024-09-05 17:33:08,35743,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0905t171133-o35743_v01-2024m0908t151056.nc, 2666, 236, 0.23, 0.60, 0.01, 17, 0.60, 0.05, 11,1.24,0.15
2024-09-08 16:35:48,35785,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0908t161413-o35785_v01-2024m0909t222155.nc, 2776,  25,-0.38, 1.94, 0.26,115, 1.41, 0.34, 41,1.52,0.07
2024-09-08 18:17:18,35786,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0908t175543-o35786_v01-2024m0909t223027.nc, 2672, 414,-0.16, 1.53, 0.07,105, 1.40, 0.29, 49,1.54,0.09
2024-09-09 17:58:11,35800,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0909t173636-o35800_v01-2024m0910t214846.nc, 2682, 361,-0.04, 2.31, 0.04, 95, 2.28, 0.23, 60,2.00,0.14
2024-09-10 17:39:03,35814,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0910t171729-o35814_v01-2024m0912t164901.nc, 2700, 273,-0.40, 1.90, 0.22,111, 1.89, 0.38,  3,1.71,0.11
2024-09-11 17:19:57,35828,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0911t165823-o35828_v01-2024m0912t201254.nc, 2726, 166,-0.06, 2.30, 0.07, 93, 2.25, 0.24, 19,1.59,0.14
2024-09-12 17:00:50,35842,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0912t163916-o35842_v01-2024m0913t193353.nc, 2761,  84, 0.25, 4.29, 0.24,120, 4.22, 0.73, 11,1.50,0.14
2024-09-14 18:04:05,35871,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0914t174231-o35871_v01-2024m1018t193047.nc, 2719, 383,-0.28, 2.20, 0.09,103, 2.15, 0.29, 48,1.69,0.25
2024-09-15 17:44:58,35885,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0915t172323-o35885_v01-2024m1018t204212.nc, 2734, 307,-0.03, 2.19, 0.07, 94, 2.18, 0.29, 17,1.79,0.20
2024-09-20 17:50:50,35956,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0920t172916-o35956_v01-2024m1022t023408.nc, 2771, 337, 0.26, 1.86, 0.05, 94, 1.85, 0.25, 22,1.45,0.15
2024-10-05 16:26:47,36168,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1005t160513-o36168_v01-2024m1024t141857.nc, 3007,  13,-0.22, 1.28, 0.04,103, 1.20, 0.22, 60,1.31,0.09
2024-10-07 17:29:59,36197,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1007t170825-o36197_v01-2024m1024t223705.nc, 2924, 239,-0.35, 1.30, 0.15,101, 1.02, 0.13, 31,1.17,0.10
2024-10-08 17:10:50,36211,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1008t164916-o36211_v01-2024m1025t033021.nc, 2954, 135,-0.05, 1.37, 0.07, 96, 1.28, 0.32, 49,1.43,0.05
2024-10-09 16:51:42,36225,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1009t163007-o36225_v01-2024m1025t035732.nc, 2991,  65,-0.09, 1.23, 0.10, 88, 1.17, 0.24, 60,1.29,0.06
2024-10-10 16:32:31,36239,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1010t161058-o36239_v01-2024m1025t092032.nc, 3037,  26,-0.27, 2.06, 0.15,117, 1.84, 0.54, 58,1.44,0.05
2024-10-10 18:14:01,36240,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1010t175228-o36240_v01-2024m1025t093908.nc, 2933, 414, 0.15, 1.70, 0.34,109, 1.50, 0.36, 54,1.34,0.06
2024-10-12 17:35:43,36268,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1012t171409-o36268_v01-2024m1025t181105.nc, 2961, 275,-0.03, 2.12, 0.03, 98, 2.08, 0.18, 60,1.63,0.23
2024-10-13 17:16:34,36282,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1013t165500-o36282_v01-2024m1025t171250.nc, 2987, 167,-0.22, 2.48, 0.03, 97, 2.45, 0.19, 60,2.13,0.25
2024-10-14 16:57:25,36296,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1014t163551-o36296_v01-2024m1026t041426.nc, 3022,  84, 0.17, 1.42, 0.27,113, 1.10, 0.35, 19,1.36,0.08
2024-10-17 17:41:27,36339,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1017t171953-o36339_v01-2024m1026t184632.nc, 2997, 308,-0.01, 1.56, 0.30,115, 1.15, 0.30, 56,1.38,0.05
2024-10-18 17:22:16,36353,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1018t170044-o36353_v01-2024m1026t225101.nc, 3022, 202,-0.43, 1.46, 0.05, 70, 1.44, 0.21, 57,1.81,0.05
2024-10-19 17:03:07,36367,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1019t164135-o36367_v01-2024m1027t041736.nc, 3054, 108,-0.32, 2.34, 0.09,113, 2.25, 0.39, 60,1.24,0.06
2024-10-20 16:43:58,36381,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1020t162225-o36381_v01-2024m1027t090924.nc, 3095,  49,-0.10, 1.00, 0.04, 73, 0.95, 0.22, 51,1.11,0.08
2024-10-20 18:25:27,36382,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1020t180355-o36382_v01-2024m1027t103934.nc, 3017, 441, 0.04, 1.21, 0.02, 73, 1.18, 0.18, 60,1.21,0.08
2024-10-21 16:24:50,36395,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1021t160316-o36395_v01-2024m1027t102206.nc, 3138,  13,-0.28, 1.71, 0.49,116, 1.08, 0.19, 60,0.96,0.07
2024-10-21 18:06:19,36396,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1021t174445-o36396_v01-2024m1027t105815.nc, 3021, 400, 0.08, 1.30, 0.08, 75, 1.25, 0.15, 60,1.10,0.07
2024-10-22 17:47:10,36410,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1022t172536-o36410_v01-2024m1027t165741.nc, 3033, 337,-0.13, 1.05, 0.03, 72, 1.03, 0.10, 60,1.00,0.09
2024-10-23 17:28:01,36424,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1023t170627-o36424_v01-2024m1027t195929.nc, 3053, 238, 0.16, 0.98, 0.07, 91, 0.87, 0.16, 59,0.95,0.08
2024-10-24 17:08:52,36438,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1024t164718-o36438_v01-2024m1027t220735.nc, 3083, 135,-0.10, 1.81, 0.19,119, 1.51, 0.43, 59,1.75,0.04
2024-10-25 16:49:43,36452,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1025t162808-o36452_v01-2024m1028t151927.nc, 3121,  65,-0.14, 1.25, 0.05, 92, 1.15, 0.23, 57,1.42,0.05
2024-10-26 16:30:33,36466,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1026t160859-o36466_v01-2024m1028t211302.nc, 3165,  26,-0.07, 1.65, 0.08, 84, 1.64, 0.30, 14,1.64,0.09
2024-10-26 18:12:02,36467,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1026t175029-o36467_v01-2024m1028t202537.nc, 3061, 414, 0.72, 0.48, 0.11, 18, 0.48, 0.11,  1,1.68,0.11
2024-10-27 17:52:54,36481,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1027t173119-o36481_v01-2024m1029t224825.nc, 3059, 362, 0.43, 2.01, 0.20,111, 1.73, 0.49, 27,1.79,0.06
2024-10-28 17:33:44,36495,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1028t171210-o36495_v01-2024m1030t040412.nc, 3087, 274, 0.20, 1.42, 0.11, 94, 1.16, 0.18, 60,1.81,0.06
2024-10-29 17:14:35,36509,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1029t165301-o36509_v01-2024m1101t155826.nc, 3112, 166,-0.08, 1.35, 0.12, 82, 1.14, 0.12, 20,1.52,0.08
2024-10-30 16:55:26,36523,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1030t163351-o36523_v01-2024m1102t151745.nc, 3147,  84,-0.35, 1.01, 0.17, 94, 0.86, 0.13, 60,0.90,0.07
2024-10-31 16:36:16,36537,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1031t161442-o36537_v01-2024m1103t131922.nc, 3189,  36,-0.10, 1.43, 0.15,131, 1.15, 0.48, 28,1.12,0.05
2024-10-31 18:17:46,36538,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1031t175612-o36538_v01-2024m1103t154705.nc, 3098, 425, 0.07, 1.34, 0.12,133, 1.14, 0.44, 52,1.23,0.06
2024-11-02 17:39:28,36566,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1102t171753-o36566_v01-2024m1105t142730.nc, 3118, 306, 0.70, 1.26, 0.13, 89, 1.17, 0.24, 60,1.26,0.06
2024-11-03 17:20:18,36580,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1103t165843-o36580_v01-2024m1106t042318.nc, 3142, 200, 0.41, 1.16, 0.03, 62, 1.14, 0.22, 55,1.56,0.06
2024-11-05 16:41:59,36608,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1105t162025-o36608_v01-2024m1108t132520.nc, 3213,  48, 0.40, 0.89, 0.12, 97, 0.77, 0.14, 60,1.12,0.05
2024-11-05 18:23:28,36609,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1105t180154-o36609_v01-2024m1108t162718.nc, 3134, 440, 0.30, 0.91, 0.03, 73, 0.78, 0.10, 58,1.21,0.05
2024-11-06 16:22:50,36622,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1106t160115-o36622_v01-2024m1108t220414.nc, 3257,  12, 0.22, 1.03, 0.14,111, 0.79, 0.13, 57,1.21,0.07
2024-11-06 18:04:19,36623,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1106t174245-o36623_v01-2024m1108t222050.nc, 3140, 399, 0.64, 1.16, 0.13, 97, 0.93, 0.15, 36,1.46,0.09
2024-11-09 17:06:51,36665,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1109t164517-o36665_v01-2024m1112t150502.nc, 3198, 133, 0.49, 1.10, 0.07, 73, 1.01, 0.30, 33,1.43,0.03
2024-11-11 16:28:32,36693,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1111t160658-o36693_v01-2024m1113t130343.nc, 3277,  25, 0.88, 0.86, 0.02, 51, 0.84, 0.14, 42,1.17,0.06
2024-11-12 17:50:52,36708,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1112t172918-o36708_v01-2024m1114t163022.nc, 3180, 360, 0.69, 1.05, 0.05, 61, 1.01, 0.27, 47,1.06,0.04
2024-11-13 17:31:43,36722,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1113t171009-o36722_v01-2024m1116t151557.nc, 3197, 271, 0.52, 1.01, 0.03, 62, 1.00, 0.26, 60,1.41,0.05
2024-11-16 16:34:29,36764,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1116t161257-o36764_v01-2024m1119t001557.nc, 3296,  35, 0.49, 1.14, 0.06, 73, 1.06, 0.31, 37,1.06,0.06
2024-11-16 18:16:00,36765,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1116t175427-o36765_v01-2024m1118t232056.nc, 3203, 425, 0.35, 1.10, 0.06, 71, 1.07, 0.27, 44,1.16,0.06
2024-11-17 17:56:56,36779,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1117t173523-o36779_v01-2024m1119t223351.nc, 3209, 382, 1.32, 1.25, 0.10, 69, 1.17, 0.42, 27,1.59,0.06
2024-11-18 17:37:53,36793,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1118t171619-o36793_v01-2024m1120t163929.nc, 3219, 305, 0.85, 1.63, 0.07,120, 1.46, 0.27, 58,1.21,0.12
2024-11-19 17:18:49,36807,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1119t165715-o36807_v01-2024m1120t221616.nc, 3240, 199, 0.02, 1.08, 0.02, 40, 1.08, 0.10, 19,1.26,0.10
2024-11-21 16:40:41,36835,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1121t161908-o36835_v01-2024m1124t085853.nc, 3309,  48, 0.37, 0.87, 0.15, 28, 0.87, 0.15,  1,1.48,0.07
2024-11-23 17:44:04,36864,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1123t172230-o36864_v01-2024m1126t053047.nc, 3241, 336, 0.48, 0.95, 0.10, 61, 0.84, 0.28, 17,0.95,0.07
2024-11-24 17:25:01,36878,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1124t170327-o36878_v01-2024m1126t101248.nc, 3259, 237, 0.58, 2.07, 0.10, 82, 1.99, 0.46, 27,1.30,0.07
2024-11-25 17:05:57,36892,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1125t164424-o36892_v01-2024m1127t001151.nc, 3285, 134, 0.81, 1.33, 0.04, 73, 1.30, 0.25, 60,1.11,0.07
2024-11-26 16:46:55,36906,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1126t162521-o36906_v01-2024m1129t132831.nc, 3318,  65, 0.67, 1.50, 0.11, 91, 1.38, 0.29, 21,1.02,0.06
2024-12-02 16:34:07,36991,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1202t161233-o36991_v01-2024m1205t065317.nc, 3363,  36, 0.19, 1.75, 0.22, 99, 1.59, 0.40, 60,1.10,0.07
2024-12-03 17:56:34,37006,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1203t173500-o37006_v01-2024m1205t073727.nc, 3275, 383, 0.49, 1.32, 0.06, 72, 1.29, 0.29, 37,1.19,0.07
2024-12-04 17:37:32,37020,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1204t171558-o37020_v01-2024m1207t141849.nc, 3285, 308, 0.34, 1.42, 0.05, 73, 1.41, 0.27, 33,1.30,0.07
2024-12-05 17:18:29,37034,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1205t165655-o37034_v01-2024m1208t140246.nc, 3303, 202, 0.32, 1.68, 0.12, 82, 1.67, 0.35, 10,1.22,0.07
2024-12-07 16:40:23,37062,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1207t161850-o37062_v01-2024m1209t211312.nc, 3366,  50,-0.07, 1.38, 0.10, 69, 1.38, 0.33, 11,1.20,0.05
2024-12-12 16:46:45,37133,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1212t162511-o37133_v01-2024m1215t140359.nc, 3362,  66, 0.29, 1.69, 0.09, 95, 1.58, 0.42, 60,1.34,0.04
2024-12-14 17:50:12,37162,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1214t172838-o37162_v01-2024m1216t060621.nc, 3298, 363, 0.43, 1.55, 0.04,105, 1.53, 0.30, 60,1.31,0.09
2024-12-19 17:56:36,37233,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1219t173502-o37233_v01-2024m1222t143547.nc, 3301, 384, 0.88, 1.32, 0.08, 64, 1.31, 0.25, 13,1.20,0.07
2024-12-22 16:59:34,37275,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1222t163800-o37275_v01-2024m1225t134030.nc, 3347, 109, 0.47, 1.97, 0.06, 84, 1.96, 0.41, 50,1.18,0.04
2024-12-23 16:40:34,37289,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1223t161859-o37289_v01-2024m1226t140556.nc, 3379,  50, 0.25, 1.85, 0.10,118, 1.61, 0.46, 42,1.19,0.06
2024-12-23 18:22:04,37290,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1223t180029-o37290_v01-2024m1226t150144.nc, 3302, 442, 1.01, 1.43, 0.12, 82, 1.43, 0.28,  6,1.26,0.07
2024-12-27 17:06:03,37346,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1227t164429-o37346_v01-2024m1231t150255.nc, 3335, 137, 0.56, 0.94, 0.03, 90, 0.89, 0.15, 60,1.15,0.07
2024-12-30 17:50:33,37389,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1230t172859-o37389_v01-2025m0102t142554.nc, 3294, 364, 0.65, 1.61, 0.10, 73, 1.59, 0.63, 39,1.42,0.04
2024-12-31 17:31:33,37403,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m1231t170959-o37403_v01-2025m0103t141618.nc, 3303, 277, 0.80, 1.34, 0.06, 72, 1.31, 0.34, 54,1.22,0.07
