date,orbit,filename,line,column,uvai,mpl_z1,sd_mpl_z1,mpl_n1,mpl_z2,sd_mpl_z2,mpl_n2,m2_aoch532,m2_aod532
2023-09-16 16:49:01,30706,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0916t162727-o30706_v01-2023m0921t203347.nc, 2808,  49,-0.44, 1.21, 0.05, 90, 1.14, 0.23, 60,1.67,0.06
2023-09-16 18:30:31,30707,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0916t180856-o30707_v01-2023m0923t025545.nc, 2729, 440,-0.26, 1.59, 0.22,128, 1.19, 0.34, 56,1.70,0.06
2023-09-19 17:33:08,30749,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0919t171133-o30749_v01-2023m0925t211324.nc, 2768, 237,-0.56, 1.35, 0.11, 91, 1.29, 0.22,  7,1.34,0.10
2023-09-20 17:13:59,30763,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0920t165226-o30763_v01-2023m0925t090353.nc, 2799, 134,-0.19, 1.10, 0.02, 28, 1.10, 0.06, 12,1.42,0.15
2023-09-21 16:54:52,30777,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0921t163318-o30777_v01-2023m0925t034145.nc, 2836,  65,-0.84, 1.64, 0.15,104, 1.62, 0.41,  9,1.44,0.12
2023-09-27 16:41:34,30862,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0927t161959-o30862_v01-2023m0929t133322.nc, 2908,  36,-0.98, 1.43, 0.15,130, 1.25, 0.47, 17,1.08,0.14
2023-09-27 18:23:03,30863,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m0927t180129-o30863_v01-2023m0929t133319.nc, 2818, 426,-0.18, 0.94, 0.04, 96, 0.89, 0.15, 51,1.15,0.14
2023-10-01 17:06:30,30919,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1001t164456-o30919_v01-2023m1002t192841.nc, 2897, 107,-0.04, 1.07, 0.12, 99, 0.83, 0.15, 56,1.45,0.08
2023-10-02 16:47:22,30933,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1002t162547-o30933_v01-2023m1003t180631.nc, 2937,  49,-0.34, 1.63, 0.06,115, 1.53, 0.27, 60,1.38,0.10
2023-10-02 18:28:51,30934,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1002t180717-o30934_v01-2023m1003t180758.nc, 2861, 441,-0.14, 1.48, 0.09,115, 1.40, 0.22, 31,1.42,0.11
2023-10-03 18:09:42,30948,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1003t174809-o30948_v01-2023m1006t154754.nc, 2867, 400,-0.09, 1.20, 0.09, 97, 1.04, 0.14, 27,1.30,0.12
2023-10-10 17:37:14,31047,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1010t171539-o31047_v01-2023m1012t184933.nc, 2935, 275, 0.48, 1.65, 0.25,111, 1.50, 0.25,  5,1.32,0.15
2023-10-11 17:18:04,31061,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1011t165630-o31061_v01-2023m1012t172638.nc, 2963, 167,-0.24, 1.22, 0.18,108, 1.04, 0.17, 58,1.35,0.06
2023-10-12 16:58:56,31075,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1012t163721-o31075_v01-2023m1016t124104.nc, 2998,  85,-0.43, 1.43, 0.02, 84, 1.42, 0.18, 60,1.50,0.11
2023-10-13 16:39:48,31089,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1013t161813-o31089_v01-2023m1014t165447.nc, 3028,  37,-0.51, 1.47, 0.06,117, 1.33, 0.22, 60,1.39,0.09
2023-10-13 18:21:17,31090,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1013t175942-o31090_v01-2023m1014t170650.nc, 2950, 426,-0.20, 1.41, 0.12,109, 1.28, 0.14, 60,1.43,0.09
2023-10-19 16:26:24,31174,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1019t160450-o31174_v01-2023m1022t140056.nc, 3115,  13,-0.40, 1.06, 0.10, 87, 0.97, 0.19, 14,1.16,0.10
2023-10-23 16:51:19,31231,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1023t162944-o31231_v01-2023m1025t003216.nc, 3098,  66,-0.30, 1.80, 0.60,124, 1.05, 0.32, 44,1.45,0.04
2023-10-24 16:32:10,31245,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1024t161036-o31245_v01-2023m1027t140810.nc, 3141,  26,-0.14, 2.44, 0.16,112, 2.34, 0.35, 60,2.01,0.08
2023-10-24 18:13:40,31246,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1024t175205-o31246_v01-2023m1027t155500.nc, 3039, 415,-0.05, 2.04, 0.04, 92, 2.00, 0.28, 60,1.98,0.08
2023-10-25 17:54:32,31260,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1025t173257-o31260_v01-2023m1028t153103.nc, 3047, 363,-0.02, 1.41, 0.10, 97, 1.31, 0.21, 56,1.83,0.07
2023-10-26 17:35:23,31274,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1026t171348-o31274_v01-2023m1029t210955.nc, 3065, 276,-0.20, 1.33, 0.13, 82, 1.06, 0.18, 41,1.44,0.07
2023-10-29 16:37:57,31316,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1029t161623-o31316_v01-2023m1030t190324.nc, 3167,  37,-0.44, 1.08, 0.08, 49, 1.08, 0.08,  1,1.15,0.12
2023-10-29 18:19:27,31317,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1029t175752-o31317_v01-2023m1030t190400.nc, 3077, 426, 0.67, 1.17, 0.03, 55, 1.15, 0.06, 15,1.15,0.14
2023-10-30 18:00:17,31331,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1030t173844-o31331_v01-2023m1102t162504.nc, 3086, 384,-0.67, 0.99, 0.05, 71, 0.98, 0.13, 16,1.23,0.12
2023-10-31 17:41:10,31345,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1031t171935-o31345_v01-2023m1103t130153.nc, 3099, 309, 0.34, 0.49, 0.06, 18, 0.49, 0.13,  5,1.29,0.09
2023-11-01 17:22:01,31359,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1101t170027-o31359_v01-2023m1103t150515.nc, 3122, 203,-0.06, 1.30, 0.16, 97, 1.17, 0.15, 23,1.05,0.10
2023-11-02 17:02:53,31373,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1102t164118-o31373_v01-2023m1103t192506.nc, 3153, 108, 0.14, 1.55, 0.52,121, 1.12, 0.15, 59,1.19,0.06
2023-11-03 16:43:45,31387,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1103t162210-o31387_v01-2023m1104t185559.nc, 3192,  50, 0.16, 1.39, 0.37,119, 0.90, 0.19, 60,1.34,0.05
2023-11-03 18:25:15,31388,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1103t180340-o31388_v01-2023m1104t185728.nc, 3114, 441, 0.27, 0.91, 0.01, 51, 0.91, 0.11, 60,1.41,0.06
2023-11-04 16:24:37,31401,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1104t160302-o31401_v01-2023m1105t162144.nc, 3236,  13, 0.07, 1.12, 0.20, 87, 0.69, 0.15, 30,1.44,0.07
2023-11-04 18:06:05,31402,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1104t174431-o31402_v01-2023m1105t163650.nc, 3121, 401, 1.07, 0.85, 0.03, 63, 0.82, 0.10, 26,1.51,0.08
2023-11-05 17:46:57,31416,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1105t172523-o31416_v01-2023m1106t172104.nc, 3131, 338, 0.33, 1.56, 0.06,112, 1.40, 0.25, 44,1.16,0.13
2023-11-06 17:27:49,31430,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1106t170615-o31430_v01-2023m1110t143542.nc, 3151, 240,-0.07, 1.14, 0.07, 78, 1.10, 0.08, 54,1.06,0.15
2023-11-07 17:08:41,31444,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1107t164707-o31444_v01-2023m1110t164047.nc, 3179, 136,-0.03, 0.93, 0.01, 28, 0.93, 0.03, 11,1.76,0.17
2023-11-08 16:49:33,31458,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1108t162759-o31458_v01-2023m1111t133102.nc, 3215,  66, 0.08, 1.57, 0.03, 73, 1.56, 0.23, 60,1.71,0.07
2023-11-09 16:30:25,31472,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1109t160851-o31472_v01-2023m1112t131246.nc, 3257,  26, 0.38, 1.33, 0.06,116, 1.22, 0.17, 60,1.17,0.13
2023-11-09 18:11:54,31473,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1109t175020-o31473_v01-2023m1112t144805.nc, 3154, 415,-0.00, 1.34, 0.03, 71, 1.32, 0.09,  8,1.24,0.13
2023-11-11 17:33:39,31501,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1111t171204-o31501_v01-2023m1114t000609.nc, 3177, 275, 0.52, 0.95, 0.06, 65, 0.90, 0.09, 43,1.30,0.09
2023-11-13 16:55:22,31529,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1113t163349-o31529_v01-2023m1115t204606.nc, 3237,  85, 0.29, 0.91, 0.02, 67, 0.89, 0.09, 60,1.27,0.08
2023-11-14 16:36:16,31543,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1114t161441-o31543_v01-2023m1115t225359.nc, 3276,  37, 0.19, 0.97, 0.05, 72, 0.89, 0.23, 49,1.28,0.05
2023-11-14 18:17:45,31544,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1114t175610-o31544_v01-2023m1115t231219.nc, 3186, 426, 0.36, 1.05, 0.03, 62, 1.04, 0.21, 50,1.44,0.05
2023-11-15 17:58:37,31558,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1115t173703-o31558_v01-2023m1116t232819.nc, 3192, 383, 0.74, 0.90, 0.04, 50, 0.90, 0.13,  9,2.15,0.09
2023-11-16 17:39:30,31572,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1116t171755-o31572_v01-2023m1119t141756.nc, 3204, 308, 0.57, 0.80, 0.04, 83, 0.78, 0.19, 60,1.17,0.09
2023-11-18 17:01:15,31600,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1118t163941-o31600_v01-2023m1120t171048.nc, 3255, 108, 0.45, 1.14, 0.21, 59, 0.62, 0.15, 18,1.25,0.04
2023-11-19 16:42:08,31614,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1119t162033-o31614_v01-2023m1121t003406.nc, 3292,  50, 0.34, 0.85, 0.02, 51, 0.85, 0.14, 57,1.09,0.05
2023-11-19 18:23:38,31615,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1119t180203-o31615_v01-2023m1121t003343.nc, 3214, 441, 0.39, 0.92, 0.02, 51, 0.92, 0.12, 46,1.14,0.05
2023-11-20 18:04:29,31629,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1120t174256-o31629_v01-2023m1121t184430.nc, 3219, 400, 1.35, 0.91, 0.02, 51, 0.91, 0.13, 29,1.33,0.05
2023-11-22 17:26:16,31657,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1122t170442-o31657_v01-2023m1124t143948.nc, 3245, 239, 0.47, 0.55, 0.03, 18, 0.55, 0.08,  7,0.94,0.09
2023-11-25 16:28:56,31699,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1125t160722-o31699_v01-2023m1128t000433.nc, 3346,  26, 0.48, 0.98, 0.03, 62, 0.96, 0.18, 53,1.40,0.05
2023-11-25 18:10:26,31700,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1125t174851-o31700_v01-2023m1128t002227.nc, 3242, 414, 0.61, 1.17, 0.31,109, 1.00, 0.19, 59,1.32,0.05
2023-11-29 16:54:00,31756,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1129t163225-o31756_v01-2023m1130t180131.nc, 3315,  84, 0.50, 0.68, 0.06, 22, 0.64, 0.12,  4,1.50,0.06
2023-11-30 16:34:54,31770,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1130t161319-o31770_v01-2023m1201t183204.nc, 3353,  36, 0.41, 0.63, 0.04, 50, 0.62, 0.14, 21,1.22,0.05
2023-11-30 18:16:24,31771,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1130t175449-o31771_v01-2023m1201t184141.nc, 3262, 426, 0.77, 0.90, 0.08, 70, 0.76, 0.16, 36,1.22,0.05
2023-12-08 17:25:07,31884,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1208t170333-o31884_v01-2023m1211t140404.nc, 3302, 237, 0.45, 1.21, 0.33,115, 0.92, 0.19, 45,1.08,0.06
2023-12-09 17:06:02,31898,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1209t164427-o31898_v01-2023m1211t173124.nc, 3326, 134, 0.12, 0.61, 0.03, 62, 0.60, 0.09, 43,0.71,0.07
2023-12-12 17:50:17,31941,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1212t172842-o31941_v01-2023m1215t160328.nc, 3295, 361, 0.63, 0.96, 0.03, 50, 0.95, 0.20, 50,0.98,0.05
2023-12-14 17:12:07,31969,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1214t165033-o31969_v01-2023m1215t191901.nc, 3327, 165, 0.50, 0.90, 0.03, 61, 0.88, 0.18, 42,1.34,0.05
2023-12-15 16:53:03,31983,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1215t163129-o31983_v01-2023m1216t211227.nc, 3355,  83, 0.32, 0.69, 0.02, 39, 0.69, 0.11, 51,1.06,0.04
2023-12-16 16:33:59,31997,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1216t161224-o31997_v01-2023m1220t122715.nc, 3390,  36, 0.08, 0.63, 0.02, 39, 0.62, 0.10, 57,1.13,0.05
2023-12-16 18:15:29,31998,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1216t175354-o31998_v01-2023m1220t053731.nc, 3298, 425, 0.73, 0.59, 0.05, 29, 0.59, 0.09,  4,1.24,0.05
2023-12-20 16:59:13,32054,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1220t163738-o32054_v01-2023m1223t134603.nc, 3348, 105, 0.31, 1.10, 0.02, 62, 1.08, 0.18, 60,1.23,0.04
2023-12-22 16:21:10,32082,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1222t155935-o32082_v01-2023m1231t134614.nc, 3418,  12, 0.42, 0.99, 0.02, 51, 0.98, 0.09, 38,1.23,0.10
2023-12-22 18:02:40,32083,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1222t174105-o32083_v01-2023m1225t144125.nc, 3300, 399, 0.22, 1.26, 0.18,135, 0.88, 0.19, 56,1.16,0.10
2023-12-25 17:05:36,32125,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1225t164402-o32125_v01-2023m1230t212055.nc, 3338, 133, 0.35, 0.97, 0.12, 61, 0.87, 0.09, 24,0.93,0.09
