date,orbit,filename,line,column,uvai,mpl_z1,sd_mpl_z1,mpl_n1,mpl_z2,sd_mpl_z2,mpl_n2,m2_aoch532,m2_aod532
2020-12-02 18:09:17,16264,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1202t174744-o16264_v01-2021m1203t111700.nc, 3272, 414, 1.67, 1.59, 0.08,116, 1.45, 0.38, 52,1.07,0.05
2020-12-03 17:50:13,16278,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1203t172840-o16278_v01-2021m1203t082612.nc, 3277, 362, 1.93, 1.35, 0.14, 84, 1.28, 0.43, 18,2.21,0.05
2020-12-06 16:53:02,16320,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1206t163128-o16320_v01-2021m1203t172259.nc, 3339,  84, 1.17, 1.73, 0.38,118, 1.45, 0.48, 46,1.01,0.06
2020-12-08 17:56:25,16349,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1208t173450-o16349_v01-2021m1203t163500.nc, 3287, 383, 1.51, 1.33, 0.07, 95, 1.29, 0.47, 49,1.16,0.04
2020-12-10 17:18:18,16377,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1210t165643-o16377_v01-2021m1203t232039.nc, 3314, 202, 0.66, 0.73, 0.07,100, 0.68, 0.15, 32,0.76,0.07
2020-12-13 16:21:09,16419,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1213t155934-o16419_v01-2021m1204t035635.nc, 3413,  13, 1.24, 0.87, 0.07, 70, 0.87, 0.25, 12,0.94,0.08
2020-12-15 17:24:34,16448,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1215t170259-o16448_v01-2021m1204t055357.nc, 3314, 239, 0.78, 1.13, 0.06, 84, 1.09, 0.35, 46,1.20,0.06
2020-12-17 16:46:29,16476,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1217t162454-o16476_v01-2021m1204t102602.nc, 3367,  65, 1.08, 1.48, 0.12,107, 1.25, 0.50, 43,1.11,0.05
2020-12-23 16:33:47,16561,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1223t161213-o16561_v01-2021m1204t205002.nc, 3391,  37, 0.71, 0.88, 0.07, 55, 0.85, 0.30, 20,0.84,0.07
2020-12-23 18:15:17,16562,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1223t175343-o16562_v01-2021m1204t205115.nc, 3300, 426, 2.40, 0.97, 0.13, 54, 0.96, 0.29,  6,0.95,0.07
2020-12-26 17:18:14,16604,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1226t165639-o16604_v01-2021m1205t031453.nc, 3320, 203, 0.82, 1.51, 0.28,114, 1.10, 0.41, 14,1.33,0.06
2020-12-27 16:59:12,16618,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1227t163738-o16618_v01-2021m1205t050131.nc, 3345, 108, 0.93, 1.28, 0.11,115, 1.16, 0.46, 36,1.02,0.06
2020-12-28 16:40:12,16632,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1228t161838-o16632_v01-2021m1205t060825.nc, 3375,  50, 1.04, 1.71, 0.12,124, 1.54, 0.44, 49,1.23,0.08
2020-12-28 18:21:42,16633,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1228t180007-o16633_v01-2021m1205t060550.nc, 3297, 441, 1.60, 1.74, 0.13,141, 1.47, 0.50, 60,1.18,0.08
2020-12-29 16:21:11,16646,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1229t155937-o16646_v01-2021m1205t071549.nc, 3411,  13, 1.27, 1.88, 0.25,117, 1.32, 0.56, 25,1.39,0.04
2020-12-29 18:02:42,16647,TROPOMI-Sentinel-5P_L2-TROPOMAER_2020m1229t174107-o16647_v01-2021m1205t075906.nc, 3294, 401, 1.63, 1.69, 0.22,116, 1.67, 0.66, 10,1.69,0.04
